Domeniu,Contine_IP,Contile_A_Rond,lungime_URL,adancime_URL,Redirectionare,domeniu_http,URL_scurt,sufix_prefix,dns_inregistrat,trafic_web,varsta_domeniu,valabilitate_domeniu,existenta_iframe,contine_mouseOver,putem_da_clic_dreapta,redirectionare_web,eticheta
soicaulodechuan.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.redelivery-uk-rm.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
taksi-econom.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
bonds-oldschools-runescapes.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
nsooxqcyqbhwczpeyratdwtpxy-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
fa7436a7c93859878.temporary.link,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
sonofabridge.com.net2care.com,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
betasus332.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
xfbmgcuwewmhzgulqdhldenpqc-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
bdsfa.sharepoint.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
franckpilier23-my-cheetah-website-copy.cheetah.builderall.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
whatsapp.blazagency.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
authrysmiuozdfhspmailssocl.web.app,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
rmsfcc.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
bom.to,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
cedyna.co.jp.bnxwx.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
taumiq.com,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
rioverdepar.com.br,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
animericconcept.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
storage.cloud.google.com,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
emailsettings.webflow.io,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
pathayescon.cl,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.hsbc.stop-suspicious-payments.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
x.yakinindaki-kizlar42.xyz,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
ilovemymess.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
sso.secureserver.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
secure285.inmotionhosting.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
safelegalestate.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
o2duebilling.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
actcfwknexhykindluesavspam-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
www.naprijed.hr,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.terraapp.net,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
sparkasse.scert-team.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
mail.bacritkita.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
bit.ly,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
efashion.world,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
edoism.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.micup.eu,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1
globailpage-prodwebex.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
drive.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
bookfbs.evangsamuelministries.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
stomkinscommercial.com.aus.cso.gov.tt,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
tfyxjzraztydtcoxsacafuompt-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
construtoraeas.com.br,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
aruba-iv.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
sadervoyages.intnet.mu,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
mdurucan.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
superbahisgirisadresimiz3.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
bom.to,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
realestatewithsheneka.com,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
swiftamericanbank.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
zoomvoice.strongcleaner.com.br,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
natwest.secured-online-verify.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
7df8a50b123873451.temporary.link,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
mee-ralbead.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
icipedudu-my.sharepoint.com,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1
www.lorvencomputers.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
7yatra.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.taskade.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
netflix.pl.soincoips.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
www.visadpsgiftcard.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
arvnzsmz.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
banking.sparkasse.de-id1877au901501fj82ca7cf2nas9bswsdfhaswhboa802bauc248naxx.xyz,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.sarahstofel.com,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
thecrossmidia.com.br,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
deregister-device-securedlloyd.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
ogmxytmsasmimgjagwtoyppyro-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
payee.id,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.consulting-gvg.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.thenine9.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
acampsrqnvicyctjutoznqjawv-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
secure.oldschool.com-mn.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
steam.communyty.worldhosts.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
ppi.mwavpn.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
icecosenergyltd.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
bank-of-america-secure00.dns05.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
posteallert.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
betasusgirsenesende.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
paypalvsgooglecheckout.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
yufeng.shop,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
services.runescape.com-oc.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
deregister-unauthoriseddevice.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
lookdigital.co,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
securecustomer-connect.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
is.gd,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
docs.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
grupwhatsapp-tanteseptian.duckdns.org,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
bit.ly,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
celebrations-cew.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
services.runescape.com-oc.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
fitlineintegratorialimentari.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
umnnp-my.sharepoint.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
ipyahu.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
sites.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
nocontent-rwowiwzp.velocityhub.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.hitsem.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
hepsbahis01.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
tsuzuki.co.id,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
accounts.google.com,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1
avadvertising.in,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
cornersmascout.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
artekcamp.tumblr.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
paulmitchellforcongress.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.amazon-check-co-jp.d1f.top,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
cranetech.com.br,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
vvsmsmms.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
sisteminformasipantaijepara.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
royal.mailhelp-gb.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
rayone.com.jo,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
balitransithotel.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
svkmmumbai-my.sharepoint.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
linktr.ee,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
ghorana.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
hyperurl.co,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
dotilo.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
holkirufjf.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
tsvfbhudbcesyyuqucsquhkihl-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
arl-abogados.org,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
201.182.212.21,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
new-payee-lloyds.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
r2l.com.mx,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
sl.al,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
wlake-aa.ml,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
detect-new-payee.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
51jianli.cn,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
page-dashboard-option-2021.my.id,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
verification-orange0.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
hsbc.payee-web-personal.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
krabi.go.th,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
india-cosme-shop.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
taijishentie.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
48tlp.codesandbox.io,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
doapositioning.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
urlz.fr,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
topspinllc.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.mxrr.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
qprnwlqpipojxmnmqdryqcbcgs-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
stolizaparketa.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.adnet8.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.zonasegurabeta.viabcp.transferencia.bcp.one21.in,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
docs.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
vswkuwstcwtwxbptfhtbgccvib-dot-gle34354569099988.uk.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
angebote-d15b5db6a5f2.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
shiboar.com,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
ifatechniques.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
coin-check-4b101.web.app,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.isamayy.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
foyykiqrgnprkijhdjqgmjbxrt-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
magyarpoosta.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
hastiro.in,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
s.id,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
fb-privacy-1000001234897864561200045-hk.tk,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
megasolar.lk,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
bit.do,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
hhjxozxkuechvvuplhcdauwbwh-dot-gl099898987fhkl.uk.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
pu6gmobile.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
feeds.feedburner.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
total.direct-energie.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
alquilervillora.net,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
hsbc.auth-deny-payees.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
stolizaparketa.ru,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
jiji-js.io,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
otomati-srl.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
sites.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
jkrolrpto.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
xh1ou.mjt.lu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
m-faceboook.mypi.co,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
dimolo.activehosted.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
valenteplay.com.br,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
sports.com-4daily.com,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1
firebasestorage.googleapis.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
u.to,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
login-webregistrobr.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
secure273.inmotionhosting.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.powr.io,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
spkfod.coms.cso.gov.tt,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
main.d297c2yt8lktld.amplifyapp.com,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
askalaney.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
un9d1h3qbs9.typeform.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
hugncfsdzueqmirbtqcnsnslrb-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
jetprinterrepairs.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
anthonz.hyperphp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
accessdevice-secure.me,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
t-online.de.rongouniversitychaplaincy.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
hm.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.lasertec-mi.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
bowmanconsultinggroup-my.sharepoint.com,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1
twowheelcool.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
operacionmultired1bn-web.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
joingrupwahtsapp759.ml,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
azb3s.cf,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
xtzzjbbicmpdzxhuxsdzjqftkz-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
llifeqbrqlvngerjqqrohzvspo-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
51jianli.cn,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
service-orange166.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
implantanddentalart.com,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
hipackeg.com,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
drive.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
firebasestorage.googleapis.com,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
hs-verify-payeecancellation.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
sl.al,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.hbomaxfreetrial.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
bit.ly,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
linktr.ee,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
meetingteammicro.azurefd.net,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
olrratnbcjrijaskjecutneevl-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
codeblue.ch.net2care.com,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
secure.oldschool.com-hg.ru,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
bakerrecklaw.com,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
chiarabernardi.it,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
cyrela-imoveis.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
secure.oldschool.com-ty.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.stolizaparketa.ru,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
uberx.tokyo,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
rm-parcel7814.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
rencon.ch.net2care.com,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1
docs.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
carwash.tv,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
xjup3.mjt.lu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
metrocti.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
survey.alchemer.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
imi.org.au,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
clouddoc-authorize.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
artdecorstudio.ro,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
bit.ly,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
rabofree.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
r3g34.fra1.digitaloceanspaces.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.unlock-account.dynamic-dns.net,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
hs-online-payeeverify.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
inzpthnpgouwpkhdrsmaehizqz-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
monovative-my.sharepoint.com:443,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
anarelledufour.website2.me,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
xh140.mjt.lu,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
user-id032i1.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
my.job.newspaperpay.buzz,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
docs.google.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
giftsospecial.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
www.ezapostille.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
newsimdigital.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
mariagiasena1001.000webhostapp.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
prmblokiran-facebook.duckdns.org,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
linktr.ee,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
52.139.36.41,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
accurate-acidic-raja.glitch.me,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
floorsdirectltd.co.uk,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
clouddoc-authorize.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
www.d0fus.fr,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
mee-ralbead.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
olrratnbcjrijaskjecutneevl-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
234.50.198.35.bc.googleusercontent.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
saldospc.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
mee-ralbead.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
www.tecsuport.com.br,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
exchangedictionary.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
demo.samretpechfinance.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
bottsproperties.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
smsenligne.myfreesites.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
linktr.ee,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
poised-bot-306515.uk.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
amenainvest-my.sharepoint.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
wekwonamfxqucbpaazieheuvva-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
gruposcherman.com.br,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
whatsapp.blazagency.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
tawreedss.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
dngylnextoebqhmdhwxuudqhyx-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
eba0200d0c.nxcli.net,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
heylink.me,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
aexyzaktybsqxhsuhrxagoebry-dot-gle39404049.rj.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1
truerespite.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.paypial-us.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
confirmationlo44.tonohost.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1
mee-ralbead.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
electronicanehuen.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
pgmm.club,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
www.aimazon.3jtsmbqd.cc,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
14.63.195.13,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
taozhupipi.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
